"ID","아파트명","지번주소","세대수","임대수","동수","용적률","건폐율","주차대수"
"8995","경향렉스빌","서울 동작구 상도동 445",197,0,2,350,24,254
"16019","경향빌라트","서울 서대문구 연희동 87-33",18,0,1,190,24,26
"776","경향파크","서울 은평구 구산동 162-1",171,0,2,244,21,300
"14518","경헌그린","서울 성북구 장위동 315",22,0,1,299,32,43
"101285","경희","서울 양천구 신월동 446-5",19,0,1,226,53,15
"107587","경희궁","서울 서초구 양재동 317-4",10,0,1,212,46,11
"114521","경희궁롯데캐슬","서울 종로구 무악동 89",195,0,4,210,25,229
"12239","경희궁의아침2단지","서울 종로구 내수동 71",90,0,1,658,53,73
"100500","경희궁의아침3단지","서울 종로구 내수동 72",150,0,1,590,47,128
"100502","경희궁의아침4단지","서울 종로구 내수동 73",120,0,1,637,55,128
"109379","경희궁자이2단지","서울 종로구 홍파동 199",1148,0,14,252,24,1506
"110125","경희궁자이3단지","서울 종로구 평동 233",589,0,8,241,33,760
"110137","경희궁자이4단지","서울 종로구 교북동 126",182,0,3,444,48,222
"3226","계룡","서울 금천구 독산동 332-14",154,0,2,362,24,151
"102028","계명","서울 영등포구 양평동4가 261",10,0,1,243,56,10
"103203","계명","서울 영등포구 당산동 121-19",17,0,1,288,58,0
"100387","계명(1075-31)","서울 강서구 화곡동 1075-31",12,0,1,305,53,12
"100386","계명(343-65)","서울 강서구 화곡동 343-65",14,0,1,306,59,14
"100385","계명(350-34)","서울 강서구 화곡동 350-34",12,0,1,244,46,10
"100384","계명(56-28)","서울 강서구 화곡동 56-28",18,0,1,284,59,0
"25440","계명(56-29)","서울 강서구 화곡동 56-29",17,0,1,292,54,14
"100382","계명(849-7)","서울 강서구 화곡동 849-7",10,0,1,224,50,8
"100388","계명(897-9)","서울 강서구 화곡동 897-9",8,0,1,290,59,0
"12907","계명(가동)","서울 강서구 화곡동 350-33",12,0,1,249,47,0
"24227","계명(나동)","서울 강서구 화곡동 343-44",10,0,1,313,59,7
"100383","계명(다동)","서울 강서구 화곡동 343-45",22,0,1,313,59,18
"897","고덕(진로)","서울 강동구 명일동 47-12",68,0,1,357,43,249
"113907","고덕그라시움","서울 강동구 고덕동 693",4932,140,53,249,19,7150
"108187","고덕래미안힐스테이트","서울 강동구 고덕동 688",3658,211,51,249,19,6019
"117309","고덕롯데캐슬베네루체","서울 강동구 상일동 514",1859,97,20,249,18,2375
"102233","고덕리엔파크1단지","서울 강동구 강일동 707",605,459,9,196,23,693
"102234","고덕리엔파크2단지","서울 강동구 강일동 717",636,443,11,169,27,726
"102235","고덕리엔파크3단지","서울 강동구 상일동 490",2283,1814,41,177,17,2616
"1310","고덕삼환","서울 강동구 명일동 41",120,0,1,186,17,81
"118210","고덕센트럴아이파크","서울 강동구 상일동 513",1745,96,19,249,19,2558
"117842","고덕센트럴푸르지오","서울 강동구 고덕동 210-1",656,147,4,0,0,656
"110765","고덕숲아이파크","서울 강동구 상일동 515",687,27,13,249,22,917
"119341","고덕아르테온","서울 강동구 상일동 519",4066,108,41,249,19,6405
"25874","고덕아이파크","서울 강동구 고덕동 499",1142,128,14,240,21,2024
"121977","고덕자이","서울 강동구 상일동 124",1824,75,19,245,0,2400
"1314","고덕주공9단지","서울 강동구 명일동 257",1320,0,14,181,13,674
"1316","고덕현대","서울 강동구 명일동 56",524,0,7,180,13,363
"11440","고려","서울 성북구 종암동 125-1",140,0,4,155,0,140
"3291","고려","서울 마포구 도화동 544",63,0,1,468,41,59
"8379","고려","서울 강동구 천호동 22-6",67,0,4,0,0,74
"104085","고명","서울 성북구 돈암동 42-32",34,0,1,0,0,0
"10681","고운","서울 구로구 개봉동 484",100,0,1,300,21,103
"9429","고은맨숀","서울 서대문구 홍제동 156-200",136,0,2,167,0,0
"1068","고척대우","서울 구로구 고척동 296",987,0,13,342,25,1179
"27097","고척마젤란","서울 구로구 고척동 338",175,30,2,220,20,207
"102987","고척월드메르디앙","서울 구로구 고척동 343",180,0,4,245,22,209
"25853","고척파크푸르지오","서울 구로구 고척동 339",662,0,11,159,17,910
"10312","고척LIG리가","서울 구로구 고척동 340",421,0,8,0,0,467
"103694","고흥","서울 관악구 신림동 1568-21",7,0,1,410,59,7
"106107","골드넛멤버스빌리지","서울 서초구 반포동 78-11",5,0,1,257,55,9
"123386","골드라인(도시형)","서울 영등포구 당산동6가 335-3",42,0,3,317,53,29
"122715","골드리치(도시형)","서울 마포구 성산동 278-5",23,0,2,164,59,13
"25893","골드마인","서울 구로구 구로동 317-8",25,0,2,0,0,25
"110142","골드빌","서울 강북구 수유동 569",19,0,1,198,45,19
"105855","골드빌4차","서울 강동구 길동 384-2",19,0,1,540,56,18
"132408","골드스타(도시형)","서울 은평구 갈현동 456-19",20,20,1,339,59,4
"104107","골드아트빌","서울 서초구 방배동 864-7",12,0,1,196,43,13
"113213","골드캐슬Ⅰ","서울 중구 황학동 1725",16,0,1,504,59,10
"118080","골드캐슬Ⅱ","서울 중구 황학동 1758",7,0,1,414,59,4
"119856","골드캐슬Ⅲ","서울 중구 황학동 1743",40,0,1,606,59,27
"121162","골드캐슬Ⅳ","서울 중구 황학동 1733",12,0,1,424,59,7
"121600","골드트리시티(도시형)","서울 영등포구 영등포동6가 96-1",12,0,1,249,59,6
"103408","골드패밀리움","서울 서대문구 홍은동 437-2",19,0,1,250,43,18
"102062","골드팰리스","서울 송파구 가락동 164-1",19,0,1,219,44,23
"102787","골드하임","서울 강동구 천호동 54-13",23,0,2,0,0,26
"130253","골드하임(도시형)","서울 관악구 봉천동 1606-9",41,0,1,199,42,21
"130254","골드하임2차(도시형)","서울 관악구 봉천동 1606-1",18,0,1,199,46,9
"106298","골든빌","서울 중랑구 묵동 168-8",47,0,3,0,0,63
"122081","골든빌","서울 영등포구 영등포동7가 80-1",12,0,1,284,59,5
"126831","골든빌","서울 영등포구 영등포동6가 97",16,0,1,248,59,8
"18611","골든빌","서울 강동구 길동 74",19,0,1,277,56,0
"103748","골든빌2차","서울 마포구 성산동 210-10",18,0,1,266,59,29
"108972","골든빌3차","서울 마포구 성산동 50-1",12,0,1,291,52,13
"102792","골든빌6차","서울 마포구 성산동 65-2",9,0,1,199,53,12
"101483","골든아트빌","서울 강남구 청담동 28-13",19,0,1,227,43,42
"22913","골든카운티","서울 강남구 삼성동 5-3",19,0,1,249,26,28
"105408","골든캐슬","서울 강남구 논현동 103-11",7,0,1,199,40,13
"136884","골든캐슬","서울 양천구 신월동 96-5",16,0,1,247,49,10
"135323","골든하우스2(도시형)","서울 노원구 공릉동 362-38",12,0,1,209,48,4
"119281","골든힐(도시형)","서울 영등포구 영등포동7가 94-355",29,0,3,0,0,0
"9829","곰달래","서울 강서구 화곡동 1137",45,0,1,371,46,44
"119521","공간라움(도시형)","서울 강북구 수유동 274-5",29,0,1,321,59,16
"102534","공간쉐르빌","서울 강남구 역삼동 783-30",17,0,1,269,49,15
"110635","공감대(378-3)","서울 동대문구 장안동 378-3",12,0,1,239,42,17
"25692","공감대(390-1)","서울 중랑구 면목동 390-1",17,0,1,249,49,20
"101234","공감대(390-24)","서울 중랑구 면목동 390-24",18,0,1,254,48,21
"18697","공감대(440-12)","서울 동대문구 장안동 440-12",19,0,1,242,41,27
"100539","공감대3차","서울 동대문구 장안동 380-1",24,0,1,391,59,35
"104432","공감대4차","서울 동대문구 장안동 334-5",18,0,1,280,50,31
"24620","공감대6차","서울 동대문구 장안동 384-1",36,0,1,476,58,70
"110712","공덕더샵","서울 마포구 공덕동 478",124,0,2,454,56,161
"13325","공덕래미안4차","서울 마포구 공덕동 464",597,0,12,199,15,635
"403","공덕삼성","서울 마포구 공덕동 371",651,0,5,266,18,779
"105829","공덕스카이","서울 마포구 공덕동 4-32",9,0,1,590,57,16
"110249","공덕시티하우스","서울 마포구 공덕동 115-45",4,0,1,763,58,2
"103489","공덕아이파크","서울 마포구 신공덕동 174",195,0,4,240,20,275
"106861","공덕자이","서울 마포구 아현동 380",1164,201,18,230,0,1544
"107068","공덕파크자이","서울 마포구 공덕동 476",288,0,4,453,52,485
"107300","공덕프로포즈Ⅱ(도시형)","서울 마포구 신공덕동 15-80",63,0,1,695,53,20
"3289","공덕현대","서울 마포구 공덕동 370-9",183,0,2,203,18,128
"118741","공덕SK리더스뷰","서울 마포구 공덕동 385-65",472,152,5,480,46,707
"174","공릉2단지라이프","서울 노원구 공릉동 707",660,0,4,0,0,257
"3241","공릉3단지라이프","서울 노원구 공릉동 715",840,0,4,201,20,272
"8151","공릉8단지청솔","서울 노원구 공릉동 91",278,0,6,249,29,328
"9271","공릉9단지청솔","서울 노원구 공릉동 90",297,0,4,193,24,349
"1086","공릉대동2차","서울 노원구 공릉동 380-1",190,0,2,374,28,224
"128563","공릉동비발디캐슬","서울 노원구 공릉동 437-4",12,0,2,215,55,26
"3240","공릉두산힐스빌","서울 노원구 공릉동 747",579,0,8,310,25,659
"9463","공릉미소지움","서울 노원구 공릉동 756",198,0,2,286,24,245
"9636","공릉삼익2차","서울 노원구 공릉동 754",237,0,2,284,27,223
"3362","공릉신도1차","서울 노원구 공릉동 748",342,0,4,438,21,436
"3361","공릉신도브레뉴2차","서울 노원구 공릉동 749",138,0,1,345,27,164
"104359","공릉태승훼미리1차","서울 노원구 공릉동 759",41,0,1,197,26,44
"3363","공릉풍림아이원","서울 노원구 공릉동 725",1601,0,14,252,17,1992
"177","공릉한보에센시티","서울 노원구 공릉동 743",561,0,7,281,24,630
"3245","공릉해링턴플레이스","서울 노원구 공릉동 106",564,0,11,245,22,986
"1255","공성","서울 동대문구 제기동 892-65",65,0,1,124,0,65
"112212","공신","서울 성북구 삼선동4가 44",19,0,1,337,38,27
"739","공작","서울 영등포구 여의도동 21-2",373,0,4,0,0,184
"15508","공작빌라트","서울 서초구 방배동 1029-1",19,0,1,312,35,23
"125706","공항빌리지(도시형)","서울 강서구 공항동 66-34",10,0,1,182,59,9
"12937","관악","서울 관악구 신림동 244",119,0,4,0,0,100
"23799","관악교수","서울 관악구 봉천동 1617-44",12,0,1,262,48,18
"9497","관악동부센트레빌","서울 관악구 봉천동 1719",487,0,7,248,17,524
"2987","관악드림타운","서울 관악구 봉천동 1712",3544,0,44,267,16,5402
"100562","관악미래가","서울 관악구 봉천동 148-129",19,0,1,299,59,28
"13033","관악브라운스톤","서울 관악구 봉천동 1721",148,0,4,218,18,171
"27230","관악산대창센시티(101동)","서울 관악구 남현동 1137",49,0,1,209,24,59
"104853","관악산대창센시티(201동)","서울 관악구 남현동 1139",49,0,1,214,23,56
"110051","관악산센텀","서울 관악구 남현동 1066-13",16,0,1,199,46,10
"22559","관악산신도브래뉴","서울 금천구 시흥동 1017",206,0,2,249,21,247
"100344","관악산휴먼시아1단지","서울 관악구 신림동 1735-1",545,0,7,244,16,615
"8895","관악산휴먼시아2단지","서울 관악구 신림동 1735",2265,0,32,240,15,2772
"3360","관악우방","서울 금천구 시흥동 1011",671,0,8,296,22,794
"1048","관악우성","서울 관악구 봉천동 1706",1597,0,8,340,18,1803
"8501","관악우정하이비젼1단지","서울 관악구 신림동 1721",140,0,2,298,24,158
"100820","관악우정하이비젼2단지","서울 관악구 신림동 1726",124,0,2,300,23,140
"18216","관악월드메르디앙","서울 관악구 봉천동 1724",118,0,2,241,26,130
"25997","관악위버폴리스","서울 관악구 봉천동 859-17",108,0,2,699,58,248
"27616","관악청광플러스원","서울 관악구 봉천동 1726",71,2,1,248,28,61
"13358","관악캐스빌","서울 관악구 봉천동 1690-162",17,0,1,282,58,17
"15676","관악캠퍼스타워","서울 관악구 봉천동 875-1",129,0,1,696,54,54
"115229","관악태우미소가","서울 관악구 봉천동 30-8",35,0,1,551,59,23
"107439","관악파크푸르지오","서울 관악구 봉천동 1728",363,0,7,246,21,417
"2988","관악푸르지오","서울 관악구 봉천동 1717",2104,0,23,294,17,2110
"100198","관악한일유앤아이","서울 관악구 봉천동 1727",74,0,1,197,25,89
"127369","관전G타워","서울 관악구 봉천동 867-14",48,0,1,659,53,25
"80","광나루현대","서울 광진구 광장동 567",380,0,3,303,22,354
"103082","광남","서울 강서구 내발산동 719",18,0,1,269,55,19
"11632","광남","서울 중랑구 신내동 799",42,0,1,261,47,31
"17818","광남","서울 강동구 둔촌동 518-2",31,0,2,295,58,36
"102000","광남(355-2)","서울 강동구 길동 355-2",18,0,1,207,36,21
"14092","광남(380-18)","서울 강동구 길동 380-18",32,0,2,230,38,0
"13594","광남밸라스타워","서울 강동구 성내동 445-4",14,0,1,199,34,32
"101790","광남벨라스","서울 마포구 동교동 200-38",38,0,2,0,0,60
"102008","광남벨라스","서울 마포구 연남동 487-77",16,0,1,218,46,16
"15772","광남벨라스","서울 송파구 방이동 154-1",19,0,1,294,48,26
"17702","광남벨라스","서울 강동구 길동 385-3",42,0,1,360,55,43
"26110","광남벨라스","서울 마포구 서교동 465-1",18,0,1,296,58,30
"19176","광남벨라스2차","서울 강동구 천호동 53-6",38,0,2,0,0,52
"26111","광남벨라스2차","서울 마포구 서교동 458-22",18,0,1,292,59,26
"100463","광남벨라스643V(A)","서울 강동구 천호동 50-32",19,0,1,276,53,27
"15514","광남벨라스643V(B)","서울 강동구 천호동 50-7",19,0,1,234,45,27
"101229","광남캐스빌","서울 송파구 오금동 113-2",18,0,1,249,40,23
"104233","광남캐스빌","서울 송파구 문정동 140-9",35,0,3,0,0,40
"13108","광남캐스빌","서울 강동구 천호동 52-1",32,0,1,249,35,35
"13270","광남캐스빌","서울 동대문구 청량리동 425",20,0,1,228,38,23
"14964","광남캐스빌","서울 성북구 보문동2가 6-5",18,0,1,260,46,20
"19727","광남캐스빌","서울 동대문구 장안동 342-13",39,0,1,387,34,57
"26644","광남캐스빌","서울 성북구 하월곡동 90-723",38,0,1,386,54,50
"9084","광남캐스빌","서울 서대문구 창천동 512-4",37,0,2,0,0,41
"23115","광남캐스빌(198-4)","서울 광진구 구의동 198-4",18,0,1,294,54,19
"22115","광남캐스빌(247)","서울 강동구 길동 247",59,0,1,242,39,83
"13462","광남캐스빌(389-9)","서울 강동구 길동 389-9",28,0,1,416,59,23
"11011","광남캐스빌(396-1)","서울 강동구 길동 396-1",28,0,1,247,38,30
"102094","광남캐스빌(435-4)","서울 마포구 망원동 435-4",19,0,1,183,42,22
"16612","광남캐스빌(435-7)","서울 강동구 성내동 435-7",28,0,1,248,30,32
"22177","광남캐스빌(435-7)","서울 강동구 둔촌동 435-7",126,0,4,0,0,176
"100679","광남캐스빌(448-5)","서울 강동구 성내동 448-5",28,0,1,297,33,31
"11377","광남캐스빌(465-34)","서울 마포구 망원동 465-34",66,0,4,237,43,66
"21882","광남캐스빌(510-1)","서울 강동구 성내동 510-1",19,0,1,234,53,24
"107185","광남캐스빌(620-6)","서울 광진구 구의동 620-6",15,0,1,237,51,12
"14374","광남캐스빌(646-10)","서울 광진구 중곡동 646-10",15,0,1,247,58,12
"101903","광남캐스빌1","서울 강동구 성내동 443-26",17,0,1,199,47,17
"21868","광남캐스빌3차","서울 강동구 성내동 602",42,0,1,216,47,43
"15910","광남캐스빌610V","서울 강동구 길동 410-3",17,0,1,265,50,15
"118737","광남타운(230-11)","서울 광진구 중곡동 230-11",19,0,1,256,45,16
"10854","광덕","서울 광진구 중곡동 683",55,0,1,251,25,63
"12002","광덕파크빌","서울 노원구 공릉동 752",73,0,1,0,0,0
"104699","광명","서울 송파구 방이동 120-2",12,0,1,199,35,12
"3495","광산","서울 서대문구 홍제동 157-68",58,0,2,289,0,28
"9645","광산","서울 강서구 화곡동 1122-4",19,0,1,234,46,10
"22608","광영다모은정","서울 강서구 화곡동 1019-19",19,0,1,274,57,21
"740","광장","서울 영등포구 여의도동 28",744,0,10,183,15,893
"67","광장극동2차","서울 광진구 광장동 218-1",896,0,11,0,0,896
